Device Name (ID),Node name,Device Type,Fleet,Plate No,Vehicle Type,SIM,SIM IP,ICCID,Wi-Fi IP,IMEI,Telephone,Chassis No,Installation date,Create date,Last Online Time,Last Offline Time,Access Mode,Channel Name,Terminal model,App version,Audio-video Count,Intercom Count,Input Number,Output Number,Cloud Recording Channel,Remarks
VDE-781_EVO(6062891480),Central node,Hero-MA80-08,HAGEMSA,,A1,,,8951101132087663907F,,864086062891480,,,,13/05/2023 15:00:00,19/03/2026 06:17:18,19/03/2026 06:37:36,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,T25041102.709,8,1,2,2,,
VDE-808_EVO(6062891449),Central node,Hero-MA80-08,HAGEMSA,,A1,,,8951101630847832316F,,864086062891449,,,,12/05/2023 09:24:00,19/03/2026 11:19:53,19/03/2026 08:55:45,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,T25041102.709,8,1,2,2,,
VDE-809_EVO(6062900174),Central node,Hero-MA80-08,HAGEMSA,,A1,,,,,864086062900174,,,,12/05/2023 10:38:00,19/03/2026 09:09:31,19/03/2026 09:16:13,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24040901.649,8,1,2,2,,
VDE-823_EVO(6063457729),Central node,Hero-MA80-08,HAGEMSA,,A1,,,8951101630703302651F,,862708048887421,,,,19/05/2023 18:51:00,19/03/2026 09:31:03,19/03/2026 09:39:55,Offline,CH1;CH2;CH3;CH4;;;;,MA80-08V2,T25041102.709,8,1,2,2,,
VDE-828_EVO(8046882721),Central node,Hero-MA80-08,HERMAN,,A1,,,8951101630847832415F,,862708046882721,,,,30/03/2024 10:28:00,18/03/2026 12:09:27,19/03/2026 03:28:26,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24112702.685,8,1,2,2,,
VDE-835_EVO(6063461812),Central node,Hero-MA80-08,HAGEMSA,,A1,,,8951101630733529877F,,864086063461812,,,,19/05/2023 17:45:00,19/03/2026 10:52:22,19/03/2026 11:00:05,Offline,CH1;CH2;CH3;CH4;;;;,MA80-08V2,P24112702.685,8,1,2,2,,
VDE-842_EVO(8045475733),Central node,Hero-MA80-08,HAGEMSA,,A1,,,8951101630733531618F,,862708045475733,,,,11/10/2023 09:16:00,19/03/2026 11:28:19,19/03/2026 11:20:26,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,T25041102.709,8,1,2,2,,
VDE-849_EVO(6062894930),Central node,Hero-MA80-08,HAGEMSA,,A1,,,8951101630703302735F,,864086062894930,,,12/03/2026,05/01/2023 15:15:00,19/03/2026 11:30:56,19/03/2026 11:30:00,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24122001.685,8,1,2,2,,
VDE-857_EVO(6063462679),Central node,Hero-MA80-08,HAGEMSA,,A1,,,8951101630736593987F,,864086063462679,,,,10/05/2023 15:00:00,19/03/2026 10:03:59,18/03/2026 10:35:39,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,T25041102.709,8,1,2,2,,
VDE-863_EVO(8045174112),Central node,Hero-MA80-08,HAGEMSA,,A1,,,,,862708045174112,,,,30/09/2023 12:39:00,17/03/2026 09:16:45,17/03/2026 09:33:14,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24040901.649,8,1,2,2,,
VDE-864_EVO(6062889583),Central node,Hero-MA80-08,HAGEMSA,,A1,,,8951101630847832126F,,864086062889583,,,,05/01/2023 15:10:00,19/03/2026 10:58:30,19/03/2026 10:59:49,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,T25041102.709,8,1,2,2,,
VDE-876_EVO(6063462026),Central node,Hero-MA80-08,HAGEMSA,,A1,,,,,864086063462026,,,,19/05/2023 17:06:00,19/03/2026 06:03:29,19/03/2026 06:03:23,4G,CH1;CH2;CH3;CH4;;;;,MA80-08V2,P24040901.649,8,1,2,2,,
VDE-886_EVO(6063457828),Central node,Hero-MA80-08,HAGEMSA,,A1,,,,,864086063457828,,,,11/05/2023 11:33:00,19/03/2026 10:53:24,19/03/2026 10:32:37,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,T23090801.533,8,1,2,2,,
VDE-896_EVO(8047423681),Central node,Hero-MA80-08,HERMAN,,A1,,,,,862708047423681,,,,08/08/2024 18:06:00,15/02/2026 10:02:02,15/02/2026 10:02:26,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24040901.649,8,1,2,2,,
VDE-914_EVO(6062890672),Central node,Hero-MA80-08,HAGEMSA,,A1,,,8951101630733531667F,,864086062890672,,,,29/12/2022 17:05:00,19/03/2026 11:16:54,19/03/2026 11:27:58,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
VDE-915_EVO(8045668113),Central node,Hero-MA80-08,HERMAN,,A1,,,,,,,,,28/08/2023 09:14:00,19/03/2026 10:12:06,19/03/2026 10:23:39,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P23053101.511,8,1,2,2,,
VDE-919_EVO(8048889450),Central node,ME31-08,RDOZ,,A1,,,8951101630918949106F,,862708048889450,,,,19/03/2025 15:30:46,19/03/2026 10:03:02,19/03/2026 10:05:23,Offline,CH1;CH2;CH3;CH4,ME31-08N,P24122702.1948,4,1,2,2,,
VDE-930_EVO(8047428128),Central node,Hero-MA80-08,OSS-Constancia-Cuzco,,A1,,,8951101630882250531F,,862708047428128,,,,05/07/2024 14:44:00,19/03/2026 08:54:16,19/03/2026 08:59:09,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24112702.685,8,1,2,2,,
VDF-923_EVO4(3070923491),Central node,ME30-04,CALEB,,A1,,,8951101630994391181F,,861553070923491,,,,21/03/2025 12:59:50,30/01/2026 14:06:09,30/01/2026 14:06:39,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P24081301.A1777,4,1,2,2,,
VDG-853_EVO4(8047114660),Central node,Hero-ME32-04,SUSPENDIDO,,A1,,,8951101630839422233F,,862708047114660,,,12/03/2026,20/02/2024 12:37:00,08/01/2026 09:14:52,08/01/2026 09:25:57,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
VDG-946_EVO(8048846849),Central node,MA80-08,FRACSA,,A1,,,8951101630914513401F,,862708048846849,,,,22/11/2024 10:31:06,18/03/2026 22:46:45,18/03/2026 22:29:43,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24081701.685,8,1,2,2,,
VDH-711_EVO(8047112599),Central node,Hero-MA80-08,MOTTA,,A1,,,,,862708047112599,,,,24/05/2024 10:28:00,06/02/2026 09:37:05,06/02/2026 13:57:53,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24030901.649,8,1,2,2,,
VDH-721_EVO(9053656828),Central node,Hero-MA80-08,TAYANCANI,VDH-721_EVO,A1,,,8951101130044255619F,,868159053656828,,,12/01/2026,17/10/2022 11:11:00,19/03/2026 11:06:01,19/03/2026 11:14:36,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
VDH-744_EVO(3070382060),Central node,MA80-08,FRACSA,,A1,,,8951101630918951284F,,861553070382060,,,,31/01/2025 11:16:32,19/03/2026 10:00:52,19/03/2026 10:00:40,4G,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24072901.685,8,1,2,2,,
VDH-752_EVO(8048840750),Central node,MA80-08,FRACSA,,A1,,,8951101630914513252F,,862708048840750,,,,22/11/2024 10:29:52,19/03/2026 09:40:53,19/03/2026 09:36:39,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24081701.685,8,1,2,2,,
VDH-873_EVO(8048899657),Central node,MA80-08,FRACSA,,A1,,,8951101630918950278F,,862708048899657,,,,31/01/2025 11:20:15,19/03/2026 11:05:11,19/03/2026 11:08:49,Offline,DMS;ADAS;CH3;;CH5;CH6;CH7;CH8,MA80-08V3,P24072901.685,8,1,2,2,,
VDH-880_EVO4(3070284258),Central node,Hero-ME32-04,GEOTEC_BAMBAS,,A1,,,8951101630882250762F,,861553070284258,,,,11/07/2024 15:47:00,19/03/2026 10:22:35,19/03/2026 10:28:34,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
VDI-766_EVO(3070389156),Central node,MA80-08,FRACSA,,A1,,,8951101630918951029F,,861553070389156,,,,31/01/2025 11:12:34,19/03/2026 10:01:27,19/03/2026 09:23:20,4G,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24072901.685,8,1,2,2,,
VDI-825_EVO(8047181800),Central node,Hero-MA80-08,GEOTEC_BAMBAS,,A1,,,8951101630847833926F,,862708047181800,,,,01/04/2024 14:00:00,19/03/2026 10:06:18,19/03/2026 11:29:27,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24112702.685,8,1,2,2,,
VDI-896_EVO(8045663270),Central node,Hero-MA80-08,HERMAN,,A1,,,8951101630929358149F,,862708045663270,,,,28/08/2023 09:12:00,19/03/2026 10:58:08,19/03/2026 11:00:13,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
VDI-909_EVO(8048855089),Central node,MA80-08,TRANSALTISA,,A1,,,8951101630915429573F,,862708048855089,,,,22/11/2024 10:32:03,18/03/2026 21:55:38,18/03/2026 22:14:43,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,T25041102.709,8,1,2,2,,
VDI-915_EVO(8048849165),Central node,MA80-08,TRANSALTISA,,A1,,,8951101630929358230F,,862708048849165,,,,22/11/2024 10:31:33,18/03/2026 12:41:32,18/03/2026 12:45:51,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24112702.685,8,1,2,2,,
VDJ-718_EVO(8048889740),Central node,ME31-08,HAGEMSA,,A1,,,8951101630918946862F,,862708048889740,,,,21/02/2025 14:47:28,19/03/2026 06:40:30,19/03/2026 05:40:52,Offline,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P24122702.1948,8,1,4,4,,
VDJ-730_EVO(8048847243),Central node,MA80-08,TRANSALTISA,,A1,,,8951101630904692843F,,862708048847243,,,,22/11/2024 10:14:54,19/03/2026 11:13:04,19/03/2026 10:26:51,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24112702.685,8,1,2,2,,
VDJ-731_EVO(8048843648),Central node,MA80-08,TRANSALTISA,,A1,,,8951101630914513369F,,862708048843648,,,,21/11/2024 15:37:42,19/03/2026 11:29:00,19/03/2026 11:28:38,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24081701.685,8,1,2,2,,
VDJ-777_EVO(8048902857),Central node,ME31-08,HAGEMSA_BAMBAS,,A1,,,8951101630882248113F,,862708048902857,,,,24/03/2025 09:49:02,18/03/2026 10:20:33,18/03/2026 10:23:25,Offline,CH1;CH2;CH3;CH4,ME31-08N,P24122702.1948,4,1,2,2,,
VDK-834_EVO4(9050381867),Central node,Hero-ME32-04,DCR-YANACOCHA,VDK-834,A1,,,,,,,,,11/04/2023 09:36:00,28/08/2024 13:42:00,28/08/2024 13:50:00,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P22040101.542,4,1,2,2,,
VDL-811_EVO(8045158164),Central node,Hero-MA80-08,ELIO,,A1,,,,,862708045158164,,,,15/07/2023 14:10:00,14/03/2026 17:59:39,14/03/2026 19:09:10,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
VDL-913_EVO(8042271259),Central node,Hero-MA80-08,NOATUM,VDL-913,A1,,,8951101639655322922F,,862708042271259,,,,21/01/2022 18:27:00,19/03/2026 10:56:03,19/03/2026 11:14:42,Offline,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
VDL-923_EVO(9053655317),Central node,Hero-MA80-08,TLJ,V7E-745_EVO,A1,,,8951101630918946904F,,868159053655317,,,,17/10/2022 11:14:00,19/03/2026 11:25:06,19/03/2026 11:14:09,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
VDL-930_EVO(8045163289),Central node,Hero-MA80-08,ELIO,,A1,,,8951101630904695838F,,862708045163289,,,,19/08/2023 18:05:00,19/03/2026 10:29:31,19/03/2026 10:07:34,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
VDN-785_EVO4(3073039345),Central node,Hero-ME30-04,SUMAC PAQARI,,A1,,,8951101132087660903F,,861553073039345,,1G4WX25J2100031,23/08/2024,12/01/2026 11:15:26,19/03/2026 11:19:52,19/03/2026 11:15:39,4G,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
VDN-810_EVO(8045470064),Central node,Hero-MA80-08,REFRAN LUIS,,A1,,,8951101630722089404F,,862708045470064,,,,15/07/2023 10:02:00,19/03/2026 11:12:37,19/03/2026 11:12:17,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,T25041102.709,8,1,2,2,,
VDN-889_EVO(6063459030),Central node,Hero-MA80-08,MILAN SAC,,A1,,,8951101630703302503F,,864086063459030,,,,12/05/2023 19:40:00,19/03/2026 08:30:58,19/03/2026 09:48:48,Offline,CH1;CH2;CH3;CH4;;;;,MA80-08V2,P24112702.685,8,1,2,2,,
VDN-951_DASH(6063468031),Central node,Hero-ME40-02,EXPRESO PALOMINO,,A1,,,,,,,,,20/02/2023 09:30:00,20/02/2023 09:39:00,20/02/2023 09:43:00,Offline,CH1;CH2;CH3,ME40-02V3,P22072001.1044,3,1,2,2,,
VDO-897_EVO(9053658154),Central node,Hero-MA80-08,ETUPESA_P,V0J-804_EVO,A1,,,8951101630918947258F,,868159053658154,,,,17/10/2022 11:14:00,19/03/2026 11:28:45,19/03/2026 11:27:18,3G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
VDP-701_EVO(8049377042),Central node,Hero-ME31-08,RDOZ,,A1,,,8951101630985224201F,,862708049377042,,1G4WX25E0600023,,19/06/2025 22:34:12,19/03/2026 10:33:05,19/03/2026 10:40:43,Offline,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,T25070701.2422,8,1,2,2,,
VDP-781_EVO(8048840255),Central node,MA80-08,HAGEMSA,,A1,,,8951101630914513385F,,862708048840255,,,,22/11/2024 10:32:29,17/02/2026 14:10:21,17/02/2026 14:37:11,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24081701.685,8,1,2,2,,
VDQ-709_EVO(8047182279),Central node,Hero-MA80-08,HERMAN,,A1,,,8951101630847834858F,,862708047182279,,,,16/02/2024 13:43:00,19/03/2026 09:54:08,19/03/2026 09:53:58,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24072901.685,8,1,2,2,,
VDR-773_EVO(6062890565),Central node,Hero-MA80-08,M&P,,A1,,,8951101130031236283F,,864086062890565,,,,06/01/2023 12:30:00,19/03/2026 11:19:03,19/03/2026 11:18:57,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24072901.685,8,1,2,2,,
VDR-820_EVO(9053079955),Central node,Hero-MA80-08,TRANSDIVE_P,,A1,,,8951101630847835343F,,868159053079955,,,,18/11/2022 17:23:00,18/03/2026 12:11:23,18/03/2026 13:28:00,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
VDR-847_EVO(3070271941),Central node,MA81-08,M&P_ORICA,,A1,,,,,861553070271941,,,,22/11/2024 11:03:49,19/03/2026 10:51:02,19/03/2026 10:50:33,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA81-08,T24011002,8,1,2,2,,
VDS-766_EVO(3070921123),Central node,Hero-ME31-08,EVO_DESINSTALADO,,A1,,,8951101632937163917F,,861553070921123,,1G4WX25D12HS037,19/07/2024,30/10/2025 10:41:44,11/02/2026 13:55:00,11/02/2026 13:58:49,Offline,"CH1;CH2;CH3;CH4,CH5;CH6;CH7;CH8;CH8",ME31-08N,T25070701.2422,8,1,8,2,,
VDS-779_EVO(3072895705),Central node,Hero-ME31-08,EVO_DESINSTALADO,,A1,,,8951101632937163909F,,861553072895705,,1G4WX25F2600079,12/02/2026,30/10/2025 10:41:44,11/02/2026 14:18:16,11/02/2026 14:20:35,Offline,"CH1;CH2;CH3;CH4,CH5;CH6;CH7;CH8;CH8",ME31-08N,T25070701.2422,8,1,8,2,,
VDS-784_EVO(3073053098),Central node,ME31-08,DEMO_MOYOLO,,A1,,,,,861553073053098,,1G4WX25G2500058,,09/09/2025 15:23:06,27/02/2026 05:14:09,27/02/2026 05:33:02,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N2,P25042601.2163,8,1,2,2,,
VDS-883_EVO4(3070957473),Central node,ME30-04,PERUTRUCKS,,A1,,,8951101630918947811F,,861553070957473,,,,26/02/2025 14:37:51,19/03/2026 10:04:09,19/03/2026 10:04:32,Offline,DMS;ADAS;CH3;CH4,ME40-04NA,P24081301.A1777,4,1,2,2,,
VDT-863_EVO(8045500019),Central node,Hero-MA80-08,CARLOS GROUP,,A1,,,,,862708045500019,,,,14/07/2023 14:39:00,14/03/2026 14:13:33,14/03/2026 14:17:53,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24040901.649,8,1,2,2,,
VDU-802_EVO(8042248125),Central node,Hero-MA80-08,M&P,,A1,,,,,864086063462737,,,13/02/2026,21/01/2022 18:28:00,18/03/2026 13:05:19,18/03/2026 13:33:10,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,"P24040901.649
",8,1,2,2,,
VDU-804_EVO(9053655853),Central node,Hero-MA80-08,M&P,,A1,,,8951101632640766675F,,868159053655853,,,,18/11/2022 14:15:00,19/03/2026 10:53:17,19/03/2026 11:13:38,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
VDU-835_EVO(6062891233),Central node,Hero-MA80-08,M&P,,A1,,,8951101630722089727F,,864086062891233,,,,29/12/2022 14:39:00,19/03/2026 10:38:34,19/03/2026 10:39:02,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24122001.685,8,1,2,2,,
VDW-744_EVO(8047187427),Central node,Hero-MA80-08,GEOTEC_BAMBAS,HGFWX23L42156,A1,,,8951101630976739944F,,862708047187427,,,,01/04/2024 15:49:00,19/03/2026 11:27:12,19/03/2026 11:21:39,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24112702.685,8,1,2,2,,
VDW-840_EVO(8048886365),Central node,ME31-08,FRACSA,,A1,,,8951101630976736957F,,862708048886365,,,,24/03/2025 10:19:02,19/03/2026 11:13:31,19/03/2026 11:31:01,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25052201.2249,8,1,2,2,,
VDW-857_EVO(8048858174),Central node,ME31-08,FRACSA,,A1,,,8951101630976737153F,,862708048858174,,,,21/02/2025 14:52:33,15/03/2026 04:02:50,15/03/2026 03:59:50,3G,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P24122702.1948,8,1,4,4,,
VDW-866_EVO(8048907450),Central node,ME31-08,FRACSA,,A1,,,8951101630994389144F,,862708048907450,,,,21/02/2025 14:54:45,19/03/2026 11:29:24,19/03/2026 11:25:05,3G,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25052201.2249,8,1,4,4,,
VDW-875_EVO(8048897594),Central node,ME31-08,FRACSA,,A1,,,8951101630976737815F,,862708048897594,,,,24/03/2025 10:42:03,19/03/2026 11:30:16,19/03/2026 11:30:13,3G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P24122702.1948,8,1,2,2,,
VDW-876_EVO(3070924416),Central node,ME31-08,FRACSA,,A1,,,8951101630976737765F,,861553070924416,,,07/01/2026,21/03/2025 15:58:10,19/03/2026 11:13:32,18/03/2026 12:47:48,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
VDW-885_EVO(3070911496),Central node,ME31-08,FRACSA,,A1,,,8951101630985222767F,,861553070911496,,,,29/04/2025 13:09:45,19/03/2026 10:15:22,19/03/2026 10:13:22,3G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
VDW-904_EVO(8048904572),Central node,ME31-08,FRACSA,,A1,,,8951101630994389870F,,862708048904572,,,,24/03/2025 10:01:07,19/03/2026 11:23:27,19/03/2026 11:23:26,3G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25052201.2249,8,1,2,2,,
VDW-907_EVO(8048886654),Central node,ME31-08,FRACSA,,A1,,,8951101630918946847F,,862708048886654,,,,21/02/2025 14:53:51,19/03/2026 11:17:32,19/03/2026 11:15:33,3G,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25052201.2249,8,1,4,4,,
VDX-713_EVO(8048904671),Central node,ME31-08,FRACSA,,A1,,,8951101139058240631F,,862708048904671,,,,24/03/2025 10:11:49,19/03/2026 11:25:23,19/03/2026 11:24:52,3G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P24122702.1948,8,1,2,2,,
VDX-714_EVO(8048907559),Central node,ME31-08,FRACSA,,A1,,,8951101630976736890F,,862708048907559,,,,21/02/2025 15:02:10,19/03/2026 07:39:14,19/03/2026 07:35:58,4G,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P24122702.1948,8,1,4,4,,
VDX-799_EVO4(3070953456),Central node,ME30-04,DCR-YANACOCHA,,A1,,,8951101630994390829F,,861553070953456,,,,21/03/2025 15:29:02,18/03/2026 17:42:58,18/03/2026 17:52:35,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
VDX-842_EVO(8048892561),Central node,Hero-ME31-08,DCR_ANTAPACAY,,A1,,,8951101130031236382F,,862708048892561,,1G4WX25E0600037,,19/06/2025 22:34:12,19/03/2026 11:09:43,19/03/2026 10:50:08,3G,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
VDX-846_EVO(8045180010),Central node,Hero-MA80-08,ANTAPACCAY,,A1,,,8951101632937162745F,,862708045180010,,,,15/07/2023 07:53:00,14/03/2026 08:00:29,14/03/2026 08:30:07,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,2,2,2,,
VDX-851_EVO(8046978388),Central node,Hero-MA80-08,EVATRON,,A1,,,,,862708046978388,,,07/01/2026,04/11/2023 11:37:00,19/03/2026 09:40:12,19/03/2026 09:46:16,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24040901.649,8,1,2,2,,
VDX-868_EVO(3070907197),Central node,ME31-08,DCR_ANTAPACAY,,A1,,,8951101630976739670F,,861553070907197,,,,29/04/2025 14:32:27,19/03/2026 11:13:11,19/03/2026 10:43:35,3G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
VDX-904_EVO(3070910555),Central node,ME31-08,RDOZ,,A1,,,8951101630994389730F,,861553070910555,,,,29/04/2025 14:34:46,12/03/2026 15:48:50,12/03/2026 15:53:39,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
VDX-937_EVO(8045667354),Central node,Hero-MA80-08,SUSPENDIDO,,A1,,,,,862708045667354,,,,15/07/2023 10:58:00,19/03/2026 11:12:11,19/03/2026 11:18:00,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24040901.649,8,1,2,2,,
VDX-940_EVO4(3073058261),Central node,Hero-ME30-04,CHEMTRADE,,A1,,,8951101139058243049F,,861553073058261,,1G4WX25H1500018,19/07/2024,30/10/2025 09:56:35,19/03/2026 07:43:12,19/03/2026 08:16:59,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
VDY-738_EVO(3070954132),Central node,ME31-08,FRACSA,,A1,,,8951101630994390027F,,861553070954132,,,,30/04/2025 17:40:31,19/03/2026 06:15:17,19/03/2026 06:14:37,3G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
VDY-742_EVO(3070381609),Central node,Hero-ME31-08,FRACSA,,A1,,,8951101630994391124F,,861553070381609,,1G4WX25E0600058,,19/06/2025 22:34:12,17/03/2026 21:46:03,17/03/2026 21:44:42,4G,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
VDY-743_EVO(3070914185),Central node,ME31-08,FRACSA,,A1,,,8951101630994389706F,,861553070914185,,,,30/04/2025 17:33:36,19/03/2026 11:24:07,19/03/2026 11:23:46,3G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
VDY-748_EVO(3070921958),Central node,ME31-08,FRACSA,,A1,,,8951101630994390258F,,861553070921958,,,,29/04/2025 13:15:40,19/03/2026 10:21:48,19/03/2026 10:20:28,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
VDY-749_EVO(3070914334),Central node,ME31-08,FRACSA,,A1,,,8951101630994389722F,,861553070914334,,,,29/04/2025 14:40:10,19/03/2026 07:50:33,19/03/2026 07:48:52,3G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
VDY-770_EVO(3070957549),Central node,ME31-08,FRACSA,,A1,,,8951101630994390175F,,861553070957549,,,,29/04/2025 14:21:25,19/03/2026 10:01:09,19/03/2026 10:00:04,4G,CH1;CH2;CH3;CH4;CH5;CH6,ME31-08N,P25042601.2163,6,1,2,2,,
VDY-771_EVO(3070944596),Central node,Hero-ME31-08,FRACSA,,A1,,,8951101130031236192F,,861553070944596,,1G4WX25E0600030,,19/06/2025 22:34:12,19/03/2026 11:27:37,19/03/2026 11:25:53,3G,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
VDY-802_EVO(8049354819),Central node,Hero-ME31-08,FRACSA,,A1,,,8951101130031236200F,,862708049354819,,1G4WX25E0600116,,19/06/2025 22:34:13,19/03/2026 08:19:47,19/03/2026 08:17:48,3G,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
